,CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,Segment
2163,15290.0,5,204,7943.22,2,High Value
2164,15291.0,26,103,4668.3,3,Loyal
2165,15292.0,201,25,180.94,0,At Risk
2166,15296.0,51,194,3672.86,3,Loyal
2167,15297.0,10,39,641.94,1,Potential Loyalists
2168,15298.0,2,192,4799.9,3,Loyal
2169,15299.0,67,7,4507.01,1,Potential Loyalists
2170,15300.0,64,28,496.44,1,Potential Loyalists
2171,15301.0,51,243,5070.35,3,Loyal
2172,15303.0,290,31,574.02,0,At Risk
2173,15304.0,61,23,694.4000000000001,1,Potential Loyalists
2174,15306.0,64,58,1174.35,1,Potential Loyalists
2175,15307.0,96,12,205.3,1,Potential Loyalists
2176,15308.0,274,19,310.47,0,At Risk
2178,15312.0,75,47,924.85,1,Potential Loyalists
2179,15313.0,110,1,52.0,1,Potential Loyalists
2180,15314.0,199,24,327.97,0,At Risk
2181,15315.0,64,37,570.5,1,Potential Loyalists
2182,15316.0,327,1,165.0,0,At Risk
2183,15318.0,4,33,312.62,1,Potential Loyalists
2184,15319.0,284,16,204.5,0,At Risk
2185,15320.0,44,36,267.13,1,Potential Loyalists
2186,15321.0,71,95,2748.31,1,Potential Loyalists
2187,15322.0,86,42,679.68,1,Potential Loyalists
2188,15325.0,104,49,162.29,1,Potential Loyalists
2189,15326.0,334,29,311.71,0,At Risk
2190,15327.0,53,10,208.75,1,Potential Loyalists
2191,15329.0,39,57,1049.7,1,Potential Loyalists
2192,15330.0,32,13,714.96,1,Potential Loyalists
2193,15332.0,366,35,1661.06,0,At Risk
2194,15333.0,208,16,1028.56,0,At Risk
2195,15334.0,157,99,351.67,0,At Risk
2196,15335.0,54,36,173.97,1,Potential Loyalists
2197,15339.0,66,86,574.07,1,Potential Loyalists
2198,15341.0,81,17,2020.52,1,Potential Loyalists
2199,15342.0,130,24,406.09,1,Potential Loyalists
2200,15343.0,87,21,364.5,1,Potential Loyalists
2201,15344.0,1,26,563.94,1,Potential Loyalists
2202,15345.0,46,20,393.54,1,Potential Loyalists
2203,15346.0,333,17,252.42,0,At Risk
2204,15347.0,366,5,201.6,0,At Risk
2205,15348.0,72,9,158.04,1,Potential Loyalists
2206,15349.0,158,72,473.81,0,At Risk
2207,15350.0,373,5,115.65,0,At Risk
2208,15351.0,12,225,1960.11,3,Loyal
2209,15353.0,255,63,777.02,0,At Risk
2210,15355.0,29,14,277.05,1,Potential Loyalists
2211,15356.0,31,519,2766.5,3,Loyal
2212,15358.0,5,551,8347.2,2,High Value
2213,15360.0,40,13,427.93,1,Potential Loyalists
2214,15361.0,362,7,418.92,0,At Risk
2215,15363.0,373,16,326.0,0,At Risk
2216,15364.0,96,29,913.19,1,Potential Loyalists
2217,15365.0,26,114,2314.32,1,Potential Loyalists
2218,15366.0,75,44,602.51,1,Potential Loyalists
2219,15367.0,57,95,1877.59,1,Potential Loyalists
2220,15368.0,21,4,446.94000000000005,1,Potential Loyalists
2221,15370.0,41,94,2386.05,1,Potential Loyalists
2222,15372.0,137,27,2007.4,1,Potential Loyalists
2223,15373.0,8,132,2415.91,3,Loyal
2224,15374.0,129,3,168.0,1,Potential Loyalists
2225,15376.0,40,117,1233.36,1,Potential Loyalists
2226,15379.0,169,194,3703.29,3,Loyal
2227,15380.0,9,36,1690.2600000000002,1,Potential Loyalists
2228,15381.0,214,8,596.85,0,At Risk
2229,15382.0,15,302,5955.71,3,Loyal
2230,15384.0,170,41,642.41,0,At Risk
2231,15385.0,40,12,316.88,1,Potential Loyalists
2232,15386.0,186,31,394.14,0,At Risk
2233,15388.0,270,10,140.54,0,At Risk
2234,15389.0,172,1,500.0,0,At Risk
2235,15392.0,5,84,1535.53,1,Potential Loyalists
2236,15393.0,16,12,231.86,1,Potential Loyalists
2237,15394.0,10,85,2183.54,1,Potential Loyalists
2238,15395.0,326,7,107.45,0,At Risk
2239,15396.0,113,14,288.18,1,Potential Loyalists
2240,15397.0,290,6,94.0,0,At Risk
2241,15398.0,16,73,1345.53,1,Potential Loyalists
2242,15399.0,1,50,815.77,1,Potential Loyalists
2243,15400.0,92,12,716.2,1,Potential Loyalists
2244,15402.0,149,42,626.77,1,Potential Loyalists
2245,15405.0,189,8,349.1,0,At Risk
2246,15406.0,31,53,510.71,1,Potential Loyalists
2247,15407.0,34,153,1056.44,1,Potential Loyalists
2248,15408.0,264,34,267.18,0,At Risk
2249,15410.0,84,122,3450.84,3,Loyal
2250,15411.0,26,99,1358.88,1,Potential Loyalists
2251,15412.0,171,10,190.53,0,At Risk
2252,15414.0,10,39,774.9000000000001,1,Potential Loyalists
2253,15415.0,313,48,572.8100000000001,0,At Risk
2254,15416.0,65,192,3984.32,3,Loyal
2255,15417.0,85,28,508.8,1,Potential Loyalists
2256,15419.0,25,8,135.86,1,Potential Loyalists
2257,15421.0,59,53,950.36,1,Potential Loyalists
2258,15422.0,323,6,97.7,0,At Risk
2259,15423.0,38,2,43.5,1,Potential Loyalists
2260,15424.0,254,17,383.34,0,At Risk
2261,15426.0,19,292,1447.39,3,Loyal
2262,15427.0,33,306,1483.14,3,Loyal
2263,15428.0,15,6,93.78,1,Potential Loyalists
2264,15429.0,27,82,397.35,1,Potential Loyalists
2265,15432.0,23,10,171.19,1,Potential Loyalists
2266,15433.0,214,41,533.3,0,At Risk
2267,15434.0,8,55,1041.48,1,Potential Loyalists
2268,15435.0,22,29,149.29,1,Potential Loyalists
2269,15436.0,12,329,1122.53,3,Loyal
2270,15437.0,262,45,200.16,0,At Risk
2271,15438.0,131,25,156.57999999999998,1,Potential Loyalists
2272,15440.0,55,62,383.68,1,Potential Loyalists
2273,15442.0,249,2,594.0,0,At Risk
2274,15443.0,2,382,3236.91,3,Loyal
2275,15444.0,9,219,1418.26,3,Loyal
2276,15445.0,264,5,113.5,0,At Risk
2277,15447.0,331,9,155.17,0,At Risk
2278,15448.0,313,28,494.64,0,At Risk
2279,15449.0,26,60,974.52,1,Potential Loyalists
2280,15450.0,30,30,429.84,1,Potential Loyalists
2281,15452.0,30,58,538.73,1,Potential Loyalists
2282,15453.0,2,286,1388.37,3,Loyal
2283,15454.0,362,25,179.1,0,At Risk
2284,15456.0,283,60,447.22,0,At Risk
2285,15457.0,262,58,237.07,0,At Risk
2286,15458.0,25,7,161.64,1,Potential Loyalists
2287,15460.0,354,58,216.76,0,At Risk
2288,15462.0,94,11,234.6,1,Potential Loyalists
2289,15463.0,29,7,126.14,1,Potential Loyalists
2290,15464.0,338,157,1048.85,0,At Risk
2291,15465.0,20,97,7354.62,3,Loyal
2292,15466.0,85,57,334.53,1,Potential Loyalists
2293,15467.0,9,52,524.88,1,Potential Loyalists
2294,15468.0,51,24,467.51,1,Potential Loyalists
2295,15469.0,50,24,538.55,1,Potential Loyalists
2296,15471.0,2,77,469.48,1,Potential Loyalists
2297,15472.0,113,76,371.56,1,Potential Loyalists
2298,15473.0,14,11,1771.2,1,Potential Loyalists
2299,15475.0,77,29,454.11,1,Potential Loyalists
2300,15478.0,40,46,1441.42,1,Potential Loyalists
2301,15480.0,116,45,905.5,1,Potential Loyalists
2302,15482.0,16,98,11054.96,2,High Value
2303,15483.0,161,88,233.81,0,At Risk
2304,15484.0,1,188,3594.31,3,Loyal
2305,15485.0,30,86,2575.0,1,Potential Loyalists
2306,15488.0,93,2,91.32,1,Potential Loyalists
2307,15489.0,23,50,1134.28,1,Potential Loyalists
2308,15491.0,95,154,3100.09,3,Loyal
2309,15492.0,28,35,659.4599999999999,1,Potential Loyalists
2310,15493.0,33,297,2001.8,3,Loyal
2311,15494.0,21,125,1299.23,1,Potential Loyalists
2312,15497.0,18,15,1262.2,1,Potential Loyalists
2313,15498.0,3,512,13316.4,2,High Value
2314,15500.0,8,68,1131.56,1,Potential Loyalists
2315,15502.0,16,213,10384.93,2,High Value
2316,15503.0,363,70,147.09,0,At Risk
2317,15504.0,81,13,52.83,1,Potential Loyalists
2318,15505.0,53,97,3610.96,1,Potential Loyalists
2319,15506.0,23,164,979.26,1,Potential Loyalists
2320,15507.0,172,46,492.36,0,At Risk
2321,15508.0,189,92,1000.27,0,At Risk
2322,15510.0,331,1,250.0,0,At Risk
2323,15511.0,12,160,909.23,1,Potential Loyalists
2324,15512.0,156,7,121.0,0,At Risk
2325,15513.0,33,308,14758.22,2,High Value
2326,15514.0,12,178,4139.46,3,Loyal
2327,15516.0,45,15,62.43,1,Potential Loyalists
2328,15517.0,233,27,267.03,0,At Risk
2329,15518.0,64,214,1942.45,3,Loyal
2330,15520.0,2,18,343.5,1,Potential Loyalists
2331,15521.0,40,185,3000.2,3,Loyal
2332,15522.0,33,57,398.84,1,Potential Loyalists
2333,15523.0,84,10,412.0100000000001,1,Potential Loyalists
2334,15524.0,25,1,440.0,1,Potential Loyalists
2335,15525.0,2,178,825.92,3,Loyal
2336,15526.0,33,4,148.44,1,Potential Loyalists
2337,15527.0,19,163,2429.78,3,Loyal
2338,15528.0,254,26,229.33,0,At Risk
2340,15530.0,22,108,1502.35,1,Potential Loyalists
2341,15531.0,8,228,2007.44,3,Loyal
2342,15532.0,25,256,1580.93,3,Loyal
2343,15533.0,19,83,807.57,1,Potential Loyalists
2344,15535.0,173,75,536.4,0,At Risk
2345,15537.0,163,24,110.92,0,At Risk
2346,15539.0,7,41,538.46,1,Potential Loyalists
2347,15540.0,11,15,213.3,1,Potential Loyalists
2348,15541.0,114,29,85.13000000000001,1,Potential Loyalists
2349,15543.0,288,28,127.86,0,At Risk
2350,15544.0,9,259,3546.71,3,Loyal
2351,15545.0,54,81,292.72,1,Potential Loyalists
2353,15549.0,77,115,1693.26,1,Potential Loyalists
2354,15550.0,4,61,575.63,1,Potential Loyalists
2355,15551.0,37,29,436.06,1,Potential Loyalists
2356,15552.0,217,17,90.12,0,At Risk
2357,15553.0,60,56,437.23,1,Potential Loyalists
2358,15554.0,278,14,217.2,0,At Risk
2360,15556.0,24,31,279.77,1,Potential Loyalists
2361,15557.0,29,20,473.65,1,Potential Loyalists
2362,15561.0,12,27,800.59,1,Potential Loyalists
2363,15562.0,352,1,134.55,0,At Risk
2364,15563.0,22,113,1400.44,1,Potential Loyalists
2365,15565.0,50,8,173.16,1,Potential Loyalists
2366,15567.0,19,7,186.01,1,Potential Loyalists
2367,15568.0,3,53,758.29,1,Potential Loyalists
2368,15569.0,104,31,1375.71,1,Potential Loyalists
2369,15570.0,7,323,4165.52,3,Loyal
2370,15571.0,12,57,650.4300000000001,1,Potential Loyalists
2371,15572.0,5,215,2552.86,3,Loyal
2372,15573.0,32,104,607.45,1,Potential Loyalists
2373,15574.0,178,168,702.25,0,At Risk
2374,15576.0,38,45,940.67,1,Potential Loyalists
2375,15577.0,151,39,258.88,0,At Risk
2376,15578.0,162,13,127.1,0,At Risk
2377,15579.0,69,51,348.6,1,Potential Loyalists
2378,15581.0,121,150,3679.97,3,Loyal
2379,15582.0,25,44,682.9100000000001,1,Potential Loyalists
2380,15584.0,24,123,725.11,1,Potential Loyalists
2381,15585.0,177,31,455.3,0,At Risk
2382,15587.0,50,9,913.68,1,Potential Loyalists
2383,15589.0,256,29,478.53,0,At Risk
2384,15592.0,47,24,388.58,1,Potential Loyalists
2385,15593.0,71,5,199.8,1,Potential Loyalists
2386,15594.0,16,103,1771.78,1,Potential Loyalists
2387,15596.0,101,77,1406.59,1,Potential Loyalists
2388,15597.0,35,22,324.57,1,Potential Loyalists
2389,15598.0,53,14,240.68,1,Potential Loyalists
2390,15599.0,27,52,761.74,1,Potential Loyalists
2391,15601.0,11,410,6776.56,2,High Value
2392,15602.0,8,47,1297.87,1,Potential Loyalists
2393,15603.0,79,2,48.48,1,Potential Loyalists
2394,15604.0,52,17,216.39,1,Potential Loyalists
2395,15605.0,36,67,1198.23,1,Potential Loyalists
2396,15606.0,61,77,2920.16,1,Potential Loyalists
2397,15607.0,337,13,104.76,0,At Risk
2398,15608.0,28,60,1093.68,1,Potential Loyalists
2399,15609.0,184,16,298.48,0,At Risk
2400,15610.0,52,6,112.46,1,Potential Loyalists
2401,15611.0,10,43,1591.45,1,Potential Loyalists
2402,15612.0,36,6,195.15,1,Potential Loyalists
2403,15615.0,10,423,10399.74,2,High Value
2404,15618.0,33,45,776.851,1,Potential Loyalists
2405,15619.0,11,3,336.40000000000003,1,Potential Loyalists
2406,15620.0,57,100,1553.18,1,Potential Loyalists
2407,15621.0,4,16,1293.03,1,Potential Loyalists
2408,15622.0,43,185,3709.56,3,Loyal
2409,15623.0,141,19,301.03,1,Potential Loyalists
2410,15624.0,117,34,588.13,1,Potential Loyalists
2411,15625.0,104,64,1534.26,1,Potential Loyalists
2412,15626.0,75,49,675.8,1,Potential Loyalists
2413,15628.0,5,155,2870.24,3,Loyal
2414,15630.0,45,60,1186.35,1,Potential Loyalists
2415,15632.0,16,167,3285.31,3,Loyal
2416,15634.0,17,15,243.55,1,Potential Loyalists
2417,15636.0,90,25,724.76,1,Potential Loyalists
2418,15637.0,53,15,223.36,1,Potential Loyalists
2419,15639.0,134,25,425.32,1,Potential Loyalists
2420,15640.0,4,484,12515.66,2,High Value
2421,15641.0,105,119,1887.2,1,Potential Loyalists
2422,15643.0,192,33,664.0,0,At Risk
2423,15644.0,166,238,813.0,3,Loyal
2424,15645.0,19,52,612.01,1,Potential Loyalists
2425,15646.0,158,35,447.64,0,At Risk
2426,15648.0,204,25,657.35,0,At Risk
2427,15649.0,336,2,816.0,0,At Risk
2428,15651.0,37,32,646.3,1,Potential Loyalists
2429,15652.0,91,21,337.74,1,Potential Loyalists
2430,15653.0,93,6,877.4399999999999,1,Potential Loyalists
2431,15654.0,9,21,922.53,1,Potential Loyalists
2432,15655.0,243,34,560.67,0,At Risk
2433,15656.0,45,47,748.5,1,Potential Loyalists
2434,15657.0,23,1,30.0,1,Potential Loyalists
2435,15658.0,190,48,1024.1,0,At Risk
2436,15659.0,44,11,306.45,1,Potential Loyalists
2437,15660.0,25,90,1600.86,1,Potential Loyalists
2438,15661.0,317,5,309.8,0,At Risk
2439,15663.0,106,9,138.14,1,Potential Loyalists
2440,15664.0,51,17,386.43,1,Potential Loyalists
2441,15665.0,168,116,2242.01,1,Potential Loyalists
2442,15667.0,40,13,301.32,1,Potential Loyalists
2443,15668.0,218,1,76.32000000000001,0,At Risk
2444,15669.0,40,33,684.34,1,Potential Loyalists
2445,15670.0,297,12,173.05,0,At Risk
2446,15671.0,19,78,2657.13,1,Potential Loyalists
2447,15673.0,88,155,2881.02,3,Loyal
2448,15674.0,73,114,2446.6,1,Potential Loyalists
2449,15675.0,81,21,323.69,1,Potential Loyalists
2450,15676.0,19,202,3435.76,3,Loyal
2451,15677.0,49,33,657.23,1,Potential Loyalists
2452,15678.0,53,12,352.7,1,Potential Loyalists
2453,15679.0,24,110,781.28,1,Potential Loyalists
2454,15680.0,9,78,1333.68,1,Potential Loyalists
2455,15681.0,25,53,1426.16,1,Potential Loyalists
2456,15683.0,117,10,193.75,1,Potential Loyalists
2457,15687.0,9,166,2993.1,3,Loyal
2458,15689.0,120,9,254.1,1,Potential Loyalists
2459,15690.0,4,19,239.76,1,Potential Loyalists
2460,15691.0,252,2,136.8,0,At Risk
2461,15692.0,28,12,191.04,1,Potential Loyalists
2462,15694.0,1,78,6479.4,3,Loyal
2463,15695.0,267,22,409.98,0,At Risk
2464,15696.0,33,171,2736.46,3,Loyal
2465,15699.0,18,18,309.65,1,Potential Loyalists
2466,15700.0,172,86,696.68,0,At Risk
2467,15701.0,2,237,1542.14,3,Loyal
2468,15703.0,265,5,211.5,0,At Risk
2469,15704.0,140,117,2293.62,1,Potential Loyalists
2470,15705.0,201,6,143.1,0,At Risk
2471,15706.0,64,55,1060.56,1,Potential Loyalists
2472,15707.0,35,214,945.58,3,Loyal
2473,15708.0,41,288,3364.24,3,Loyal
2474,15709.0,284,6,133.25,0,At Risk
2475,15712.0,9,53,1072.36,1,Potential Loyalists
2476,15713.0,143,19,356.7,1,Potential Loyalists
2477,15714.0,12,35,330.88,1,Potential Loyalists
2478,15716.0,146,118,1118.81,1,Potential Loyalists
2479,15717.0,234,7,150.3,0,At Risk
2481,15720.0,24,128,598.73,1,Potential Loyalists
2482,15721.0,12,91,507.08,1,Potential Loyalists
2483,15722.0,36,69,2222.56,1,Potential Loyalists
2484,15723.0,365,41,203.1,0,At Risk
2485,15724.0,201,11,218.25,0,At Risk
2486,15725.0,15,32,415.25,1,Potential Loyalists
2487,15727.0,17,302,5178.96,3,Loyal
2488,15729.0,213,5,85.0,0,At Risk
2489,15730.0,66,70,1120.88,1,Potential Loyalists
2490,15732.0,212,14,294.12,0,At Risk
2491,15733.0,283,10,162.3,0,At Risk
2492,15734.0,115,26,1339.45,1,Potential Loyalists
2493,15737.0,15,72,1205.12,1,Potential Loyalists
2494,15738.0,19,173,4812.42,3,Loyal
2495,15739.0,66,8,449.12,1,Potential Loyalists
2496,15740.0,49,9,154.88,1,Potential Loyalists
2497,15743.0,16,88,784.46,1,Potential Loyalists
2498,15744.0,78,3,34.8,1,Potential Loyalists
2499,15745.0,19,62,1094.59,1,Potential Loyalists
2500,15746.0,134,28,196.88,1,Potential Loyalists
2501,15747.0,13,93,974.04,1,Potential Loyalists
2502,15748.0,40,21,149.31,1,Potential Loyalists
2504,15750.0,3,293,2465.48,3,Loyal
2505,15752.0,40,411,2637.38,3,Loyal
2506,15753.0,305,1,79.2,0,At Risk
2507,15754.0,51,28,458.57,1,Potential Loyalists
2508,15755.0,10,141,2364.25,3,Loyal
2509,15756.0,61,192,532.96,3,Loyal
2510,15757.0,66,45,714.42,1,Potential Loyalists
2511,15758.0,25,9,205.25,1,Potential Loyalists
2512,15759.0,218,7,253.04,0,At Risk
2513,15762.0,65,37,583.75,1,Potential Loyalists
2514,15763.0,32,61,1086.92,1,Potential Loyalists
2515,15764.0,88,180,3279.97,3,Loyal
2516,15766.0,64,11,315.06,1,Potential Loyalists
2517,15768.0,116,27,621.8299999999999,1,Potential Loyalists
2519,15773.0,6,10,635.6800000000001,1,Potential Loyalists
2520,15774.0,69,25,270.8,1,Potential Loyalists
2521,15775.0,245,7,104.9,0,At Risk
2522,15776.0,133,18,241.62,1,Potential Loyalists
2523,15777.0,241,21,1047.11,0,At Risk
2524,15780.0,184,29,475.28,0,At Risk
2525,15781.0,25,20,345.46,1,Potential Loyalists
2526,15782.0,10,43,2614.74,1,Potential Loyalists
2527,15783.0,11,14,246.3,1,Potential Loyalists
2528,15785.0,33,83,2328.9700000000003,1,Potential Loyalists
2529,15786.0,46,267,4932.2,3,Loyal
2530,15787.0,26,206,948.05,3,Loyal
2531,15789.0,358,25,351.3,0,At Risk
2532,15790.0,10,35,220.85,1,Potential Loyalists
2533,15791.0,44,75,1612.69,1,Potential Loyalists
2534,15793.0,15,12,965.61,1,Potential Loyalists
2535,15795.0,150,42,610.01,1,Potential Loyalists
2536,15796.0,1,133,2711.56,3,Loyal
2537,15797.0,113,8,2207.4,1,Potential Loyalists
2538,15799.0,76,98,884.14,1,Potential Loyalists
2539,15800.0,107,119,699.08,1,Potential Loyalists
2540,15801.0,46,64,1063.95,1,Potential Loyalists
2541,15802.0,143,1,451.42,1,Potential Loyalists
2542,15803.0,51,8,415.8200000000001,1,Potential Loyalists
2543,15804.0,1,263,4206.39,3,Loyal
2544,15805.0,23,301,5528.4800000000005,3,Loyal
2545,15806.0,46,31,784.58,1,Potential Loyalists
2546,15807.0,50,48,903.9,1,Potential Loyalists
2547,15808.0,306,208,3734.97,0,At Risk
2548,15809.0,36,35,515.77,1,Potential Loyalists
2549,15810.0,79,89,1391.98,1,Potential Loyalists
2550,15811.0,22,133,2218.62,1,Potential Loyalists
2551,15812.0,107,41,1801.14,1,Potential Loyalists
2552,15813.0,208,40,1303.91,0,At Risk
2553,15814.0,17,72,1945.33,1,Potential Loyalists
2554,15815.0,64,49,2100.6,1,Potential Loyalists
2555,15819.0,49,123,1905.45,1,Potential Loyalists
2556,15820.0,320,17,206.98,0,At Risk
2557,15821.0,44,62,570.96,1,Potential Loyalists
2558,15822.0,3,33,885.47,1,Potential Loyalists
2559,15823.0,372,1,15.0,0,At Risk
2560,15825.0,172,20,532.94,0,At Risk
2561,15826.0,56,68,1654.31,1,Potential Loyalists
2562,15827.0,73,115,1836.09,1,Potential Loyalists
2563,15829.0,99,51,636.14,1,Potential Loyalists
2564,15830.0,38,39,576.0,1,Potential Loyalists
2565,15831.0,58,68,801.76,1,Potential Loyalists
2566,15832.0,254,54,836.79,0,At Risk
2567,15834.0,70,273,2233.75,3,Loyal
2568,15835.0,44,50,954.09,1,Potential Loyalists
2569,15836.0,50,10,137.37,1,Potential Loyalists
2570,15837.0,65,24,391.98,1,Potential Loyalists
2572,15839.0,33,62,1048.49,1,Potential Loyalists
2573,15840.0,59,27,355.56,1,Potential Loyalists
2574,15841.0,73,47,1224.06,1,Potential Loyalists
2575,15843.0,304,8,118.95000000000002,0,At Risk
2576,15844.0,46,11,130.73999999999998,1,Potential Loyalists
2577,15845.0,18,138,3711.77,3,Loyal
2578,15847.0,38,22,389.27,1,Potential Loyalists
2579,15850.0,19,97,238.85,1,Potential Loyalists
2580,15852.0,187,22,160.71,0,At Risk
2581,15853.0,52,30,110.8,1,Potential Loyalists
2582,15854.0,4,140,2974.65,3,Loyal
2583,15855.0,137,80,712.24,1,Potential Loyalists
2585,15857.0,19,14,297.0,1,Potential Loyalists
2586,15858.0,16,191,1438.85,3,Loyal
2587,15860.0,41,142,977.21,1,Potential Loyalists
2588,15861.0,12,546,3165.36,3,Loyal
2589,15862.0,8,147,832.88,1,Potential Loyalists
2590,15863.0,26,18,68.84,1,Potential Loyalists
2591,15864.0,22,20,1936.32,1,Potential Loyalists
2592,15865.0,41,40,895.13,1,Potential Loyalists
2593,15866.0,101,45,230.53,1,Potential Loyalists
2594,15867.0,5,461,3812.64,3,Loyal
2595,15869.0,277,15,149.64,0,At Risk
2596,15870.0,33,76,354.09000000000003,1,Potential Loyalists
2597,15872.0,15,128,360.93,1,Potential Loyalists
2598,15874.0,64,120,4405.88,3,Loyal
2599,15877.0,2,129,493.28,1,Potential Loyalists
2600,15880.0,369,105,343.28000000000003,0,At Risk
2601,15881.0,312,29,501.39,0,At Risk
2602,15882.0,199,23,516.36,0,At Risk
2603,15883.0,2,49,396.48,1,Potential Loyalists
2604,15885.0,93,18,379.35,1,Potential Loyalists
2605,15886.0,60,12,181.09,1,Potential Loyalists
2606,15888.0,81,12,168.31,1,Potential Loyalists
2607,15889.0,157,93,446.87,0,At Risk
2608,15891.0,227,62,524.52,0,At Risk
2609,15894.0,253,41,263.55,0,At Risk
2610,15895.0,150,11,179.17,0,At Risk
2611,15897.0,194,24,222.05,0,At Risk
2612,15898.0,1,86,1388.88,1,Potential Loyalists
2613,15899.0,369,4,56.25,0,At Risk
2614,15900.0,24,51,351.11,1,Potential Loyalists
2615,15901.0,17,116,363.88,1,Potential Loyalists
2616,15903.0,10,74,5126.76,3,Loyal
2617,15904.0,8,30,164.68,1,Potential Loyalists
2618,15906.0,20,150,1567.69,1,Potential Loyalists
2619,15907.0,4,249,967.45,3,Loyal
2620,15909.0,174,7,191.94,0,At Risk
2621,15910.0,1,267,1232.18,3,Loyal
2622,15912.0,178,19,264.62,0,At Risk
2623,15916.0,16,155,1528.09,1,Potential Loyalists
2624,15917.0,248,12,123.1,0,At Risk
2625,15918.0,191,40,334.23,0,At Risk
2626,15919.0,20,143,639.89,1,Potential Loyalists
2627,15920.0,154,60,167.5,0,At Risk
2628,15921.0,173,25,336.03000000000003,0,At Risk
2629,15922.0,373,11,369.5,0,At Risk
2630,15923.0,373,21,127.08,0,At Risk
2631,15925.0,194,12,207.15,0,At Risk
2632,15930.0,67,21,426.63,1,Potential Loyalists
2633,15932.0,4,115,2495.87,1,Potential Loyalists
2634,15933.0,21,74,1107.46,1,Potential Loyalists
2635,15935.0,239,12,416.86,0,At Risk
2636,15937.0,64,7,145.35,1,Potential Loyalists
2637,15938.0,112,18,404.58,1,Potential Loyalists
2638,15939.0,90,76,6115.01,3,Loyal
2639,15940.0,311,1,35.8,0,At Risk
2640,15942.0,134,14,337.44,1,Potential Loyalists
2641,15944.0,277,6,325.1,0,At Risk
2642,15945.0,365,2,181.0,0,At Risk
2643,15947.0,83,29,1708.24,1,Potential Loyalists
2644,15948.0,8,60,955.24,1,Potential Loyalists
2645,15949.0,17,19,364.72,1,Potential Loyalists
2646,15950.0,32,98,1765.51,1,Potential Loyalists
2647,15951.0,9,41,708.22,1,Potential Loyalists
2648,15952.0,34,91,806.57,1,Potential Loyalists
2649,15953.0,15,98,1659.38,1,Potential Loyalists
2650,15955.0,24,183,4416.26,3,Loyal
2651,15957.0,32,42,428.89,1,Potential Loyalists
2652,15958.0,74,7,104.35,1,Potential Loyalists
2653,15963.0,20,28,470.76,1,Potential Loyalists
2654,15965.0,17,122,845.64,1,Potential Loyalists
2655,15967.0,23,84,418.83,1,Potential Loyalists
2656,15969.0,3,20,666.1,1,Potential Loyalists
2657,15970.0,304,11,314.1,0,At Risk
2658,15971.0,18,35,4199.85,1,Potential Loyalists
2659,15973.0,367,4,307.82000000000005,0,At Risk
2660,15974.0,39,176,3442.15,3,Loyal
2661,15975.0,84,24,371.01,1,Potential Loyalists
2662,15976.0,165,98,430.94,0,At Risk
2663,15977.0,17,65,1054.73,1,Potential Loyalists
2664,15978.0,77,49,1098.78,1,Potential Loyalists
2665,15980.0,89,43,2398.86,1,Potential Loyalists
2666,15981.0,25,97,3408.48,1,Potential Loyalists
2667,15983.0,22,113,1475.02,1,Potential Loyalists
2668,15984.0,3,270,2837.67,3,Loyal
2669,15985.0,123,37,1142.42,1,Potential Loyalists
2670,15986.0,30,14,168.12,1,Potential Loyalists
2671,15987.0,12,140,1451.28,1,Potential Loyalists
2672,15988.0,19,27,158.03,1,Potential Loyalists
2673,15990.0,44,52,792.11,1,Potential Loyalists
2674,15992.0,4,3,41.99,1,Potential Loyalists
2675,15993.0,9,552,2797.57,3,Loyal
2676,15994.0,55,35,427.07,1,Potential Loyalists
2677,15996.0,88,130,1060.68,1,Potential Loyalists
2678,15998.0,37,506,3089.97,3,Loyal
2679,16000.0,3,9,12393.7,2,High Value
2680,16003.0,30,103,2735.37,1,Potential Loyalists
2681,16005.0,12,218,615.39,3,Loyal
2682,16006.0,211,8,101.4,0,At Risk
2683,16007.0,48,385,1701.94,3,Loyal
2684,16008.0,24,33,478.78,1,Potential Loyalists
2685,16009.0,22,90,992.71,1,Potential Loyalists
2686,16010.0,246,86,407.5,0,At Risk
2687,16011.0,8,212,3362.71,3,Loyal
2688,16012.0,35,94,1415.29,1,Potential Loyalists
2690,16014.0,38,145,662.38,1,Potential Loyalists
2691,16015.0,4,182,705.39,3,Loyal
2692,16016.0,3,235,1508.76,3,Loyal
2693,16017.0,47,32,211.88,1,Potential Loyalists
2694,16018.0,39,28,408.9,1,Potential Loyalists
2695,16019.0,47,160,3786.24,3,Loyal
2696,16020.0,17,46,851.01,1,Potential Loyalists
2697,16022.0,260,76,628.28,0,At Risk
2698,16023.0,46,101,719.81,1,Potential Loyalists
2699,16024.0,12,64,251.24,1,Potential Loyalists
2700,16025.0,30,28,439.66,1,Potential Loyalists
2701,16026.0,43,32,236.09,1,Potential Loyalists
2702,16027.0,92,16,934.62,1,Potential Loyalists
2704,16030.0,310,29,331.24,0,At Risk
2705,16031.0,92,100,548.94,1,Potential Loyalists
2707,16034.0,196,22,437.7,0,At Risk
2708,16036.0,87,55,758.92,1,Potential Loyalists
2709,16037.0,270,39,855.02,0,At Risk
2710,16038.0,8,26,471.78,1,Potential Loyalists
2711,16040.0,65,65,1313.55,1,Potential Loyalists
2712,16041.0,31,6,3166.4,1,Potential Loyalists
2713,16042.0,22,71,1197.27,1,Potential Loyalists
